ReturnKey;ReturnDate;OrderDate;SalesOrderNumber;CustomerKey;ProductKey;ReturnQuantity;UnitPrice;ReturnAmount
2963;10/04/2012;30/03/2012;SO47708;496;236;8;28,840;230,723
2964;12/05/2012;30/04/2012;SO47992;487;360;8;1229,459;9835,671
2965;11/05/2012;30/04/2012;SO48012;78;458;8;44,994;359,952
2966;21/05/2012;30/04/2012;SO48056;257;343;8;469,794;3758,352
2967;09/08/2012;31/07/2012;SO49076;167;383;8;600,263;4802,100
2968;10/08/2012;31/07/2012;SO49106;336;323;8;469,794;3758,352
2969;09/08/2012;31/07/2012;SO49151;309;360;8;1229,459;9835,671
2970;09/09/2012;28/08/2012;SO49465;579;224;8;5,187;41,492
2971;10/10/2012;28/09/2012;SO49879;496;221;8;20,187;161,492
2972;12/11/2012;28/10/2012;SO50209;487;458;8;44,994;359,952
2973;10/11/2012;28/10/2012;SO50242;426;458;8;44,994;359,952
2974;14/11/2012;28/10/2012;SO50242;426;216;8;20,187;161,492
2975;15/11/2012;28/10/2012;SO50284;84;224;8;5,187;41,492
2976;05/12/2012;28/11/2012;SO50699;588;216;8;20,187;161,492
2977;17/12/2012;28/11/2012;SO50740;368;469;8;22,794;182,352
2978;13/12/2012;28/11/2012;SO50747;75;393;8;137,694;1101,552
2979;05/12/2012;28/11/2012;SO50753;608;410;8;36,447;291,576
2980;06/01/2013;28/12/2012;SO51131;599;496;8;602,346;4818,768
2981;18/01/2013;28/12/2012;SO51147;81;545;8;24,294;194,352
2982;12/01/2013;28/12/2012;SO51151;523;605;8;323,994;2591,952
2983;04/01/2013;28/12/2012;SO51151;523;488;8;32,394;259,152
2984;16/02/2013;28/01/2013;SO51714;328;234;8;29,994;239,952
2985;04/02/2013;28/01/2013;SO51748;233;225;8;5,394;43,152
2986;17/02/2013;28/01/2013;SO51760;260;576;8;1430,442;11443,536
2987;07/02/2013;28/01/2013;SO51855;436;604;8;323,994;2591,952
2988;19/03/2013;28/02/2013;SO53460;24;477;8;2,994;23,952
2989;19/03/2013;28/02/2013;SO53482;424;476;8;41,994;335,952
2990;13/03/2013;28/02/2013;SO53506;72;382;8;672,294;5378,352
2991;10/03/2013;28/02/2013;SO53514;182;477;8;2,994;23,952
2992;10/03/2013;28/02/2013;SO53582;223;490;8;32,394;259,152
2993;15/05/2013;30/04/2013;SO57144;312;225;8;5,394;43,152
2994;06/06/2013;30/05/2013;SO58909;24;217;8;20,994;167,952
2995;13/06/2013;30/05/2013;SO59011;3;487;8;32,994;263,952
2996;07/06/2013;30/05/2013;SO59023;61;222;8;20,994;167,952
2997;16/06/2013;30/05/2013;SO59068;490;552;8;54,894;439,152
2998;09/07/2013;30/06/2013;SO61189;670;384;8;672,294;5378,352
2999;19/08/2013;31/07/2013;SO63283;312;355;8;1391,994;11135,952
3000;17/09/2013;29/08/2013;SO65163;154;572;8;445,410;3563,280
3001;09/09/2013;29/08/2013;SO65206;10;355;8;1391,994;11135,952
3002;08/10/2013;29/09/2013;SO67298;205;586;8;445,410;3563,280
3003;17/12/2013;29/11/2013;SO71851;118;217;8;20,994;167,952
3004;08/12/2011;29/11/2011;SO46325;57;332;8;419,459;3355,671
3005;19/12/2011;29/11/2011;SO46325;57;328;8;419,459;3355,671
3006;15/01/2012;29/12/2011;SO46645;245;393;8;137,694;1101,552
3007;18/02/2012;29/01/2012;SO46966;43;356;8;1242,852;9942,814
3008;17/02/2012;29/01/2012;SO46966;43;358;8;1229,459;9835,671
3009;20/03/2012;29/02/2012;SO47365;678;393;8;137,694;1101,552
3010;21/03/2012;29/02/2012;SO47456;490;420;8;141,615;1132,920
3011;10/04/2012;30/03/2012;SO47696;245;354;8;1242,852;9942,814
3012;08/05/2012;30/04/2012;SO47996;381;358;8;1229,459;9835,671
3013;20/05/2012;30/04/2012;SO48065;79;414;8;149,031;1192,248
3014;16/05/2012;30/04/2012;SO48076;642;358;8;1229,459;9835,671
3015;11/06/2012;30/05/2012;SO48306;678;358;8;1229,459;9835,671
3016;20/07/2012;30/06/2012;SO48746;506;358;8;1229,459;9835,671
3017;08/07/2012;30/06/2012;SO48746;506;356;8;1242,852;9942,814
3018;12/01/2013;28/12/2012;SO51126;205;562;8;953,628;7629,024
3019;09/02/2013;28/01/2013;SO51825;345;532;8;149,874;1198,992
3020;07/02/2013;28/01/2013;SO51856;435;531;8;149,874;1198,992
3021;14/05/2013;30/04/2013;SO57105;697;590;8;461,694;3693,552
3022;13/10/2013;29/09/2013;SO67305;599;561;8;1430,442;11443,536
3023;20/07/2012;30/06/2012;SO48746;506;360;8;1229,459;9835,671
3024;17/02/2013;28/01/2013;SO51826;693;496;8;602,346;4818,768
3025;08/05/2013;30/04/2013;SO57046;650;516;8;23,484;187,872
3026;21/05/2013;30/04/2013;SO57046;650;511;8;218,454;1747,632
3027;15/05/2013;30/04/2013;SO57046;650;237;8;29,994;239,952
3028;06/06/2013;30/05/2013;SO58946;672;480;8;1,374;10,992
3029;08/05/2013;30/04/2013;SO57036;43;359;8;1376,994;11015,952
3030;08/10/2013;29/09/2013;SO67346;451;564;8;1430,442;11443,536
3031;13/01/2012;29/12/2011;SO46666;234;458;10;44,994;449,940
3032;16/02/2012;29/01/2012;SO46964;328;456;11;43,494;478,436
3033;13/02/2012;29/01/2012;SO47031;352;469;10;22,794;227,940
3034;12/02/2012;29/01/2012;SO47067;135;224;10;5,187;51,865
3035;09/04/2012;30/03/2012;SO47685;594;470;13;22,034;286,445
3036;08/04/2012;30/03/2012;SO47698;506;367;10;647,994;6479,940
3037;20/06/2012;30/05/2012;SO48307;155;458;9;44,994;404,946
3038;15/06/2012;30/05/2012;SO48318;327;470;26;18,995;493,870
3039;12/08/2012;31/07/2012;SO49132;312;470;15;20,895;313,418
3040;05/11/2012;28/10/2012;SO50270;697;469;23;20,895;480,574
3041;09/12/2012;28/11/2012;SO50694;155;464;10;14,129;141,289
3042;08/12/2012;28/11/2012;SO50756;585;469;15;20,895;313,418
3043;08/01/2013;28/12/2012;SO51105;670;482;14;5,214;72,999
3044;17/02/2013;28/01/2013;SO51855;436;481;9;5,394;48,546
3045;16/03/2013;28/02/2013;SO53480;327;471;14;36,830;515,620
3046;15/03/2013;28/02/2013;SO53499;197;491;10;32,394;323,940
3047;10/03/2013;28/02/2013;SO53586;674;484;9;4,770;42,930
3048;14/03/2013;28/02/2013;SO53595;368;475;10;41,994;419,940
3049;21/03/2013;28/02/2013;SO53600;262;482;17;4,945;84,057
3050;14/03/2013;28/02/2013;SO53606;61;474;16;38,495;615,912
3051;21/05/2013;30/04/2013;SO57168;436;482;14;5,214;72,999
3052;14/05/2013;30/04/2013;SO57186;546;357;10;1391,994;13919,940
3053;17/07/2013;30/06/2013;SO61199;506;363;11;1331,094;14642,036
3054;19/07/2013;30/06/2013;SO61217;494;474;23;38,495;885,374
3055;19/07/2013;30/06/2013;SO61236;41;481;9;5,394;48,546
3056;18/09/2013;29/08/2013;SO65195;197;476;13;40,594;527,725
3057;18/09/2013;29/08/2013;SO65221;327;476;9;41,994;377,946
3058;06/09/2013;29/08/2013;SO65293;277;482;11;5,214;57,356
3059;06/10/2013;29/09/2013;SO67260;676;471;12;36,830;441,960
3060;08/10/2013;29/09/2013;SO67260;676;217;9;20,994;188,946
3061;12/10/2013;29/09/2013;SO67284;594;476;13;40,594;527,725
3062;06/11/2013;29/10/2013;SO69416;377;482;20;4,945;98,890
3063;12/11/2013;29/10/2013;SO69476;667;476;21;38,495;808,385
3064;12/11/2013;29/10/2013;SO69545;436;471;12;36,830;441,960
3065;19/02/2012;29/01/2012;SO47045;309;354;9;1242,852;11185,666
3066;13/05/2012;30/04/2012;SO48076;642;354;9;1242,852;11185,666
3067;09/08/2012;31/07/2012;SO49095;697;358;9;1229,459;11065,130
3068;16/05/2013;30/04/2013;SO57105;697;551;9;158,430;1425,870
3069;08/02/2012;29/01/2012;SO47045;309;352;10;1242,852;12428,518
3070;19/05/2013;30/04/2013;SO57105;697;588;12;446,304;5355,650
3071;19/07/2012;30/06/2012;SO48746;506;354;11;1201,423;13215,657
3072;13/07/2012;30/06/2012;SO48746;506;367;9;647,994;5831,946
3073;19/07/2012;30/06/2012;SO48746;506;366;9;647,994;5831,946
3074;16/02/2012;29/01/2012;SO46966;43;470;9;22,794;205,146
3075;13/07/2012;30/06/2012;SO48746;506;470;9;22,794;205,146
3076;13/02/2012;29/01/2012;SO46966;43;469;11;22,034;242,376
3077;18/09/2013;29/08/2013;SO65256;438;482;18;4,945;89,001
3078;09/05/2011;01/05/2011;SO44530;623;223;12;5,014;60,163
3079;09/06/2011;31/05/2011;SO44762;293;215;9;20,187;181,679
3080;12/08/2011;01/08/2011;SO45305;569;223;9;5,187;46,679
3081;06/01/2012;29/12/2011;SO46614;299;236;10;28,840;288,404
3082;05/01/2012;29/12/2011;SO46616;514;233;15;26,437;396,555
3083;05/01/2012;29/12/2011;SO46645;245;469;10;22,794;227,940
3084;14/01/2012;29/12/2011;SO46657;496;420;11;136,895;1505,840
3085;13/01/2012;29/12/2011;SO46672;81;458;17;41,245;701,157
3086;12/02/2012;29/01/2012;SO46967;487;395;9;61,374;552,366
3087;10/02/2012;29/01/2012;SO47001;684;333;10;469,794;4697,940
3088;12/03/2012;29/02/2012;SO47395;72;327;9;469,794;4228,146
3089;15/03/2012;29/02/2012;SO47395;72;333;9;469,794;4228,146
3090;15/03/2012;29/02/2012;SO47417;187;395;9;61,374;552,366
3091;07/03/2012;29/02/2012;SO47435;75;470;12;22,034;264,410
3092;13/03/2012;29/02/2012;SO47439;3;333;9;469,794;4228,146
3093;18/03/2012;29/02/2012;SO47441;608;352;10;1242,852;12428,518
3094;08/04/2012;30/03/2012;SO47663;227;325;9;469,794;4228,146
3095;19/04/2012;30/03/2012;SO47696;245;470;11;22,034;242,376
3096;09/04/2012;30/03/2012;SO47708;496;233;12;27,879;334,548
3097;11/04/2012;30/03/2012;SO47720;221;456;11;43,494;478,436
3098;12/05/2012;30/04/2012;SO48036;66;329;13;454,134;5903,745
3099;14/05/2012;30/04/2012;SO48077;108;458;13;43,494;565,425
3100;13/06/2012;30/05/2012;SO48295;24;343;17;430,645;7320,957
3101;16/06/2012;30/05/2012;SO48306;678;395;10;61,374;613,740
3102;06/06/2012;30/05/2012;SO48341;133;213;10;20,187;201,865
3103;13/08/2012;31/07/2012;SO49139;257;343;10;469,794;4697,940
3104;15/09/2012;28/08/2012;SO49481;133;464;10;14,129;141,289
3105;06/09/2012;28/08/2012;SO49498;239;327;10;469,794;4697,940
3106;11/10/2012;28/09/2012;SO49890;221;221;10;20,187;201,865
3107;04/11/2012;28/10/2012;SO50284;84;233;12;27,879;334,548
3108;07/12/2012;28/11/2012;SO50688;133;469;12;22,034;264,410
3109;07/01/2013;28/12/2012;SO51092;299;465;12;14,204;170,450
3110;13/01/2013;28/12/2012;SO51092;299;488;15;29,695;445,418
3111;07/01/2013;28/12/2012;SO51126;205;560;12;704,613;8455,356
3112;12/01/2013;28/12/2012;SO51131;599;490;11;31,314;344,456
3113;05/01/2013;28/12/2012;SO51132;227;434;10;356,898;3568,980
3114;18/01/2013;28/12/2012;SO51147;81;234;14;28,994;405,919
3115;15/01/2013;28/12/2012;SO51160;496;516;12;22,701;272,414
3116;06/02/2013;28/01/2013;SO51721;650;512;10;218,454;2184,540
3117;05/02/2013;28/01/2013;SO51810;108;225;11;5,214;57,356
3118;13/02/2013;28/01/2013;SO51826;693;564;9;953,628;8582,652
3119;16/02/2013;28/01/2013;SO51850;263;477;16;2,745;43,912
3120;13/03/2013;28/02/2013;SO53465;678;516;10;23,484;234,840
3121;17/03/2013;28/02/2013;SO53483;408;576;10;1430,442;14304,420
3122;12/03/2013;28/02/2013;SO53513;281;217;12;20,294;243,530
3123;11/03/2013;28/02/2013;SO53530;90;463;12;14,204;170,450
3124;21/03/2013;28/02/2013;SO53536;118;234;22;27,495;604,879
3125;21/03/2013;28/02/2013;SO53570;54;491;19;29,695;564,196
3126;08/03/2013;28/02/2013;SO53616;3;583;14;986,574;13812,039
3127;13/03/2013;28/02/2013;SO53621;490;357;9;1391,994;12527,946
3128;20/04/2013;30/03/2013;SO55249;475;471;17;34,925;593,725
3129;14/04/2013;30/03/2013;SO55283;442;552;11;53,064;583,706
3130;10/04/2013;30/03/2013;SO55294;660;234;10;29,994;299,940
3131;20/04/2013;30/03/2013;SO55297;496;491;14;31,314;438,399
3132;15/06/2013;30/05/2013;SO58918;678;483;13;69,600;904,800
3133;14/06/2013;30/05/2013;SO58932;408;484;10;4,770;47,700
3134;16/06/2013;30/05/2013;SO58971;611;483;10;72,000;720,000
3135;06/06/2013;30/05/2013;SO58974;90;488;11;31,314;344,456
3136;20/06/2013;30/05/2013;SO58981;118;491;10;32,394;323,940
3137;18/07/2013;30/06/2013;SO61204;299;490;9;32,394;291,546
3138;17/07/2013;30/06/2013;SO61218;475;484;9;4,770;42,930
3139;18/09/2013;29/08/2013;SO65164;118;234;10;29,994;299,940
3140;08/09/2013;29/08/2013;SO65232;490;476;12;40,594;487,130
3141;06/09/2013;29/08/2013;SO65238;281;471;15;34,925;523,875
3142;20/10/2013;29/09/2013;SO67268;299;491;19;29,695;564,196
3143;15/10/2013;29/09/2013;SO67305;599;491;13;31,314;407,085
3144;16/10/2013;29/09/2013;SO67305;599;487;10;32,994;329,940
3145;09/10/2013;29/09/2013;SO67347;523;217;13;20,294;263,825
3146;07/10/2013;29/09/2013;SO67349;81;490;12;31,314;375,770
3147;13/11/2013;29/10/2013;SO69422;650;214;12;20,294;243,530
3148;08/11/2013;29/10/2013;SO69448;336;583;9;1020,594;9185,346
3149;14/11/2013;29/10/2013;SO69451;260;579;9;728,910;6560,190
3150;16/11/2013;29/10/2013;SO69526;108;483;14;69,600;974,400
3151;14/11/2013;29/10/2013;SO69540;263;490;10;32,394;323,940
3152;19/11/2013;29/10/2013;SO69540;263;234;12;28,994;347,930
3153;19/12/2013;29/11/2013;SO71783;24;491;9;32,394;291,546
3154;11/12/2013;29/11/2013;SO71783;24;217;11;20,294;223,236
3155;15/12/2013;29/11/2013;SO71949;54;483;12;69,600;835,200
3156;17/10/2011;29/09/2011;SO45786;514;332;9;419,459;3775,130
3157;18/11/2011;29/10/2011;SO46045;584;328;9;419,459;3775,130
3158;15/01/2012;29/12/2011;SO46645;245;354;10;1242,852;12428,518
3159;15/01/2012;29/12/2011;SO46645;245;358;10;1229,459;12294,589
3160;13/03/2012;29/02/2012;SO47355;24;327;10;469,794;4697,940
3161;10/01/2013;28/12/2012;SO51126;205;561;10;953,628;9536,280
3162;18/01/2012;29/12/2011;SO46616;514;373;12;1265,306;15183,676
3163;13/03/2012;29/02/2012;SO47395;72;373;12;1265,306;15183,676
3164;14/06/2012;30/05/2012;SO48306;678;356;12;1201,423;14417,081
3165;10/01/2012;29/12/2011;SO46645;245;420;11;136,895;1505,840
3166;13/03/2012;29/02/2012;SO47416;90;373;11;1265,306;13918,369
3167;11/06/2012;30/05/2012;SO48336;72;373;11;1265,306;13918,369
3168;14/03/2012;29/02/2012;SO47365;678;358;14;1188,477;16638,678
3169;11/06/2012;30/05/2012;SO48295;24;327;14;454,134;6357,879
3170;15/03/2013;28/02/2013;SO53535;154;561;14;953,628;13350,792
3171;09/01/2012;29/12/2011;SO46616;514;327;13;234,897;3053,661
3172;11/06/2012;30/05/2012;SO48306;678;354;13;1201,423;15618,504
3173;10/03/2012;29/02/2012;SO47365;678;420;18;129,814;2336,648
3174;11/10/2012;28/09/2012;SO49856;227;327;18;430,645;7751,601
3175;12/02/2012;29/01/2012;SO47055;108;327;19;234,897;4463,043
3176;19/05/2013;30/04/2013;SO57046;650;487;9;32,994;296,946
3177;14/05/2013;30/04/2013;SO57046;650;225;10;5,394;53,940
3178;12/05/2013;30/04/2013;SO57046;650;361;10;1376,994;13769,940
3179;09/05/2013;30/04/2013;SO57046;650;483;10;72,000;720,000
3180;10/05/2013;30/04/2013;SO57046;650;222;12;20,294;243,530
3181;09/05/2013;30/04/2013;SO57046;650;471;12;36,830;441,960
3182;19/05/2013;30/04/2013;SO57046;650;476;12;40,594;487,130
3183;06/06/2013;30/05/2013;SO58946;672;579;12;704,613;8455,356
3184;13/05/2013;30/04/2013;SO57046;650;472;11;36,830;405,130
3185;21/05/2013;30/04/2013;SO57046;650;484;14;4,611;64,554
3186;19/05/2013;30/04/2013;SO57046;650;217;14;20,294;284,119
3187;08/05/2013;30/04/2013;SO57046;650;214;14;20,294;284,119
3188;08/05/2013;30/04/2013;SO57046;650;491;14;31,314;438,399
3189;07/02/2013;28/01/2013;SO51826;693;576;13;1382,761;17975,888
3190;17/02/2013;28/01/2013;SO51826;693;579;16;668,168;10690,680
3191;17/05/2013;30/04/2013;SO57046;650;474;15;38,495;577,418
3192;10/02/2011;29/01/2011;SO43917;218;315;5;874,794;4373,970
3193;13/05/2011;01/05/2011;SO44523;73;344;5;2039,994;10199,970
3194;08/08/2011;01/08/2011;SO45318;469;235;5;28,840;144,202
3195;11/08/2011;01/08/2011;SO45338;433;315;5;874,794;4373,970
3196;10/10/2011;29/09/2011;SO45783;397;218;12;5,510;66,120
3197;15/01/2012;29/12/2011;SO46643;290;381;12;580,254;6963,046
3198;11/02/2012;29/01/2012;SO46974;127;397;6;24,295;145,767
3199;17/02/2012;29/01/2012;SO47033;343;456;6;44,994;269,964
3200;20/03/2012;29/02/2012;SO47403;254;224;10;5,187;51,865
3201;12/05/2012;30/04/2012;SO47998;289;469;8;22,794;182,352
3202;16/05/2012;30/04/2012;SO48057;343;286;5;183,938;919,691
3203;19/05/2012;30/04/2012;SO48057;343;236;5;28,840;144,202
3204;07/06/2012;30/05/2012;SO48347;254;221;6;20,187;121,119
3205;10/08/2012;31/07/2012;SO49136;343;373;7;1308,938;9162,563
3206;19/10/2012;28/09/2012;SO49844;290;333;8;469,794;3758,352
3207;15/12/2012;28/11/2012;SO50693;254;221;6;20,187;121,119
3208;14/01/2013;28/12/2012;SO51123;290;463;9;14,694;132,246
3209;18/01/2013;28/12/2012;SO51145;668;287;7;202,332;1416,324
3210;09/02/2013;28/01/2013;SO51789;605;483;15;66,000;990,000
3211;17/02/2013;28/01/2013;SO51789;605;225;9;5,394;48,546
3212;15/02/2013;28/01/2013;SO51830;433;484;9;4,770;42,930
3213;17/02/2013;28/01/2013;SO51830;433;520;5;31,584;157,920
3214;07/02/2013;28/01/2013;SO51838;343;481;7;5,394;37,758
3215;15/03/2013;28/02/2013;SO53518;254;559;6;12,144;72,864
3216;14/03/2013;28/02/2013;SO53605;308;564;7;953,628;6675,396
3217;18/03/2013;28/02/2013;SO53613;109;490;6;32,394;194,364
3218;17/03/2013;28/02/2013;SO53623;235;472;5;38,100;190,500
3219;15/04/2013;30/03/2013;SO55269;290;237;5;29,994;149,970
3220;12/05/2013;30/04/2013;SO57099;605;234;12;28,994;347,930
3221;07/06/2013;30/05/2013;SO58963;254;361;9;1376,994;12392,946
3222;12/06/2013;30/05/2013;SO59031;308;492;5;602,346;3011,730
3223;19/08/2013;31/07/2013;SO63133;605;490;6;32,394;194,364
3224;14/08/2013;31/07/2013;SO63224;433;583;6;1020,594;6123,564
3225;12/09/2013;29/08/2013;SO65200;254;476;10;41,994;419,940
3226;17/09/2013;29/08/2013;SO65312;109;471;5;38,100;190,500
3227;14/10/2013;29/09/2013;SO67294;290;580;5;1020,594;5102,970
3228;13/10/2013;29/09/2013;SO67309;253;606;6;323,994;1943,964
3229;19/10/2013;29/09/2013;SO67337;325;476;6;41,994;251,964
3230;11/11/2013;29/10/2013;SO69508;433;372;7;1466,010;10262,070
3231;07/11/2013;29/10/2013;SO69508;433;580;7;1020,594;7144,158
3232;20/12/2013;29/11/2013;SO71785;272;476;9;41,994;377,946
3233;12/12/2013;29/11/2013;SO71836;254;556;5;105,294;526,470
3234;09/12/2013;29/11/2013;SO71932;20;474;6;41,994;251,964
3235;07/08/2012;31/07/2012;SO49136;343;327;5;469,794;2348,970
3236;18/03/2013;28/02/2013;SO53576;542;588;5;461,694;2308,470
3237;10/03/2013;28/02/2013;SO53576;542;532;5;149,874;749,370
3238;09/12/2013;29/11/2013;SO71835;621;603;5;72,894;364,470
3239;14/12/2013;29/11/2013;SO71836;254;531;5;149,874;749,370
3240;14/12/2013;29/11/2013;SO71836;254;527;5;158,430;792,150
3241;13/12/2013;29/11/2013;SO71836;254;524;5;158,430;792,150
3242;15/12/2013;29/11/2013;SO71836;254;603;5;72,894;364,470
3243;20/03/2013;28/02/2013;SO53605;308;561;6;953,628;5721,768
3244;07/11/2013;29/10/2013;SO69475;605;562;6;1430,442;8582,652
3245;13/01/2013;28/12/2012;SO51146;505;561;11;953,628;10489,908
3246;13/08/2012;31/07/2012;SO49136;343;329;5;469,794;2348,970
3247;21/08/2012;31/07/2012;SO49136;343;343;5;469,794;2348,970
3248;14/05/2013;30/04/2013;SO57136;433;388;5;672,294;3361,470
3249;18/05/2013;30/04/2013;SO57136;433;386;5;672,294;3361,470
3250;12/01/2013;28/12/2012;SO51146;505;564;5;953,628;4768,140
3251;11/12/2013;29/11/2013;SO71836;254;363;5;1376,994;6884,970
3252;17/12/2013;29/11/2013;SO71886;109;353;5;1391,994;6959,970
3253;09/01/2012;29/12/2011;SO46646;325;221;5;16,822;84,111
3254;14/12/2013;29/11/2013;SO71886;109;483;5;72,000;360,000
3255;10/05/2013;30/04/2013;SO57136;433;214;5;20,994;104,970
3256;21/05/2013;30/04/2013;SO57136;433;222;5;20,994;104,970
3257;13/05/2013;30/04/2013;SO57136;433;491;5;32,394;161,970
3258;09/11/2013;29/10/2013;SO69406;361;231;5;29,994;149,970
3259;08/12/2013;29/11/2013;SO71886;109;234;5;29,994;149,970
3260;13/02/2012;29/01/2012;SO47066;218;254;5;183,938;919,691
3261;12/02/2013;28/01/2013;SO51726;199;493;5;200,052;1000,260
3262;15/05/2013;30/04/2013;SO57136;433;434;5;356,898;1784,490
3263;13/02/2012;29/01/2012;SO47066;218;383;5;600,263;3001,313
3264;08/08/2012;31/07/2012;SO49136;343;389;5;600,263;3001,313
3265;07/01/2013;28/12/2012;SO51146;505;576;5;1430,442;7152,210
3266;10/08/2011;01/08/2011;SO45296;145;223;5;5,187;25,933
3267;05/09/2013;29/08/2013;SO65316;470;476;5;41,994;209,970
3268;07/05/2013;30/04/2013;SO57136;433;580;5;1020,594;5102,970
3269;16/07/2013;30/06/2013;SO61266;668;583;5;1020,594;5102,970
3270;19/07/2013;30/06/2013;SO61266;668;471;5;38,100;190,500
3271;12/05/2013;30/04/2013;SO57136;433;225;5;5,394;26,970
3272;17/11/2013;29/10/2013;SO69406;361;465;5;14,694;73,470
3273;19/01/2012;29/12/2011;SO46646;325;458;5;44,994;224,970
3274;12/08/2012;31/07/2012;SO49136;343;456;6;44,994;269,964
3275;14/05/2013;30/04/2013;SO57136;433;583;6;1020,594;6123,564
3276;11/05/2013;30/04/2013;SO57136;433;582;6;1020,594;6123,564
3277;16/05/2013;30/04/2013;SO57136;433;547;6;48,594;291,564
3278;08/05/2013;30/04/2013;SO57136;433;545;6;24,294;145,764
3279;15/12/2013;29/11/2013;SO71836;254;400;6;37,152;222,912
3280;13/05/2013;30/04/2013;SO57136;433;376;6;1466,010;8796,060
3281;07/03/2013;28/02/2013;SO53576;542;511;6;218,454;1310,724
3282;19/11/2013;29/10/2013;SO69406;361;483;6;72,000;432,000
3283;15/12/2013;29/11/2013;SO71886;109;477;6;2,994;17,964
3284;16/11/2013;29/10/2013;SO69406;361;222;6;20,994;125,964
3285;10/02/2012;29/01/2012;SO47066;218;375;6;1308,938;7853,625
3286;16/08/2012;31/07/2012;SO49136;343;375;6;1308,938;7853,625
3287;16/01/2013;28/12/2012;SO51146;505;577;6;728,910;4373,460
3288;13/03/2013;28/02/2013;SO53576;542;359;6;1376,994;8261,964
3289;19/05/2013;30/04/2013;SO57136;433;584;6;323,994;1943,964
3290;14/05/2013;30/04/2013;SO57136;433;372;6;1466,010;8796,060
3291;08/12/2013;29/11/2013;SO71836;254;353;6;1391,994;8351,964
3292;08/12/2013;29/11/2013;SO71836;254;359;6;1376,994;8261,964
3293;13/12/2013;29/11/2013;SO71836;254;361;6;1376,994;8261,964
3294;16/05/2013;30/04/2013;SO57136;433;477;7;2,994;20,958
3295;06/12/2013;29/11/2013;SO71886;109;484;7;4,770;33,390
3296;18/03/2013;28/02/2013;SO53576;542;363;7;1376,994;9638,958
3297;17/05/2013;30/04/2013;SO57026;361;488;7;32,394;226,758
3298;05/11/2013;29/10/2013;SO69406;361;491;7;32,394;226,758
3299;09/08/2012;31/07/2012;SO49136;343;233;7;28,840;201,883
3300;17/08/2012;31/07/2012;SO49136;343;381;7;600,263;4201,838
3301;18/02/2013;28/01/2013;SO51726;199;506;7;200,052;1400,364
3302;08/05/2013;30/04/2013;SO57026;361;472;7;38,100;266,700
3303;08/11/2013;29/10/2013;SO69406;361;471;7;38,100;266,700
3304;14/12/2013;29/11/2013;SO71836;254;511;7;218,454;1529,178
3305;19/12/2013;29/11/2013;SO71886;109;474;7;41,994;293,958
3306;19/12/2013;29/11/2013;SO71886;109;402;7;72,162;505,134
3307;13/02/2012;29/01/2012;SO46976;2;470;8;22,794;182,352
3308;16/08/2012;31/07/2012;SO49136;343;383;8;600,263;4802,100
3309;17/01/2013;28/12/2012;SO51146;505;500;8;602,346;4818,768
3310;12/05/2013;30/04/2013;SO57136;433;472;8;38,100;304,800
3311;08/05/2013;30/04/2013;SO57136;433;471;8;38,100;304,800
3312;12/12/2013;29/11/2013;SO71886;109;472;8;38,100;304,800
3313;09/05/2013;30/04/2013;SO57136;433;481;8;5,394;43,152
3314;14/05/2013;30/04/2013;SO57136;433;217;8;20,994;167,952
3315;08/11/2013;29/10/2013;SO69406;361;477;8;2,994;23,952
3316;13/02/2013;28/01/2013;SO51726;199;560;8;728,910;5831,280
3317;07/08/2012;31/07/2012;SO49136;343;333;8;469,794;3758,352
3318;18/05/2013;30/04/2013;SO57136;433;604;9;323,994;2915,946
3319;15/05/2013;30/04/2013;SO57136;433;378;9;1466,010;13194,090
3320;16/05/2013;30/04/2013;SO57136;433;382;9;672,294;6050,646
3321;08/05/2013;30/04/2013;SO57026;361;483;9;72,000;648,000
3322;16/05/2013;30/04/2013;SO57026;361;484;9;4,770;42,930
3323;07/05/2013;30/04/2013;SO57136;433;465;9;14,694;132,246
3324;16/12/2013;29/11/2013;SO71836;254;542;9;24,294;218,646
3325;18/12/2013;29/11/2013;SO71836;254;544;9;48,594;437,346
3326;09/12/2013;29/11/2013;SO71836;254;471;9;38,100;342,900
3327;15/05/2013;30/04/2013;SO57136;433;605;10;323,994;3239,940
3328;13/05/2013;30/04/2013;SO57026;361;477;10;2,994;29,940
3329;16/02/2013;28/01/2013;SO51726;199;579;12;704,613;8455,356
3330;17/11/2013;29/10/2013;SO69406;361;225;11;5,214;57,356
3331;11/12/2013;29/11/2013;SO71886;109;471;11;36,830;405,130
3332;19/12/2013;29/11/2013;SO71836;254;474;13;40,594;527,725
3333;15/12/2013;29/11/2013;SO71886;109;476;13;40,594;527,725
3334;13/03/2013;28/02/2013;SO53576;542;476;16;38,495;615,912
3335;11/05/2013;30/04/2013;SO57136;433;482;18;4,945;89,001
3336;12/05/2011;01/05/2011;SO44563;433;311;4;2146,962;8587,848
3337;13/08/2011;01/08/2011;SO45336;326;346;4;2039,994;8159,976
3338;18/11/2011;29/10/2011;SO46105;218;215;4;20,187;80,746
3339;12/01/2012;29/12/2011;SO46643;290;407;4;65,602;262,407
3340;19/02/2012;29/01/2012;SO46973;289;470;4;22,794;91,176
3341;16/05/2012;30/04/2012;SO48001;127;469;4;22,794;91,176
3342;21/05/2012;30/04/2012;SO48079;433;337;4;469,794;1879,176
