FinanceKey;Date;OrganizationKey;DepartmentGroupKey;AccountKey;Scenario;Amount
36664;30/04/2013;8;6;62;Actual;5561,79
36665;30/04/2013;8;6;63;Actual;23627,28
36666;30/04/2013;8;6;65;Actual;934,43
36667;30/04/2013;8;6;66;Actual;849,58
36668;30/04/2013;8;6;67;Actual;425,33
36669;30/04/2013;8;6;68;Actual;316,24
36670;30/04/2013;8;6;69;Actual;95,02
36671;30/04/2013;8;6;71;Actual;141,99
36672;30/04/2013;8;6;72;Actual;2363,25
36673;30/04/2013;8;6;73;Actual;567,76
36674;30/04/2013;8;6;74;Actual;637,46
36675;30/04/2013;8;6;76;Actual;7252,73
36676;30/04/2013;8;6;77;Actual;1146,56
36677;30/04/2013;8;6;78;Actual;345,03
36678;30/04/2013;8;6;80;Actual;1375,35
36679;30/04/2013;8;6;81;Actual;851,1
36680;30/04/2013;8;6;82;Actual;90,48
36681;30/04/2013;8;6;83;Actual;313,21
36682;30/04/2013;8;6;84;Actual;281,39
36683;30/04/2013;8;6;85;Actual;249,57
36684;30/04/2013;8;6;87;Actual;1092,01
36685;30/04/2013;8;6;89;Actual;275,33
36686;30/04/2013;8;6;90;Actual;422,3
36687;30/04/2013;8;6;91;Actual;-335,28
36688;30/04/2013;8;6;92;Actual;563,21
36689;30/04/2013;8;6;94;Actual;60899,19
36690;30/04/2013;8;6;51;Actual;787618,79
36691;30/04/2013;7;6;52;Actual;56266
36692;30/04/2013;7;6;53;Actual;24114
36693;30/04/2013;7;6;54;Actual;2394
36694;30/04/2013;7;6;56;Actual;190832
36695;30/04/2013;7;6;57;Actual;24114
36696;30/04/2013;7;6;60;Actual;55200
36697;30/04/2013;7;6;61;Actual;4531
36698;30/04/2013;7;6;62;Actual;3398
36699;30/04/2013;7;6;63;Actual;40190
36700;30/04/2013;7;6;65;Actual;588
36701;30/04/2013;7;6;66;Actual;535
36702;30/04/2013;7;6;67;Actual;276
36703;30/04/2013;7;6;68;Actual;204
36704;30/04/2013;7;6;69;Actual;59
36705;30/04/2013;7;6;71;Actual;93
36706;30/04/2013;7;6;72;Actual;1607
36707;30/04/2013;7;6;73;Actual;421
36708;30/04/2013;7;6;74;Actual;325
36709;30/04/2013;7;6;76;Actual;6538
36710;30/04/2013;7;6;77;Actual;1004
36711;30/04/2013;7;6;78;Actual;316
36712;30/04/2013;7;6;80;Actual;1260
36713;30/04/2013;7;6;81;Actual;780
36714;30/04/2013;7;6;82;Actual;79
36715;30/04/2013;7;6;83;Actual;276
36716;30/04/2013;7;6;84;Actual;240
36717;30/04/2013;7;6;85;Actual;220
36718;30/04/2013;7;6;87;Actual;1080
36719;30/04/2013;7;6;89;Actual;234
36720;30/04/2013;7;6;90;Actual;360
36721;30/04/2013;7;6;91;Actual;-288
36722;30/04/2013;7;6;92;Actual;480
36723;30/04/2013;7;6;94;Actual;64507
36724;30/04/2013;7;6;51;Actual;803810
36725;30/04/2013;3;6;52;Actual;5419
36726;30/04/2013;3;6;53;Actual;16257
36727;30/04/2013;3;6;54;Actual;309
36728;30/04/2013;3;6;56;Actual;85948
36729;30/04/2013;3;6;57;Actual;20321
36730;30/04/2013;3;6;60;Actual;46851
36731;30/04/2013;3;6;61;Actual;4807
36732;30/04/2013;3;6;62;Actual;2403
36733;30/04/2013;3;6;63;Actual;8129
36734;30/04/2013;3;6;65;Actual;473
36735;30/04/2013;3;6;66;Actual;430
36736;30/04/2013;3;6;67;Actual;231
36737;30/04/2013;3;6;68;Actual;168
36738;30/04/2013;3;6;69;Actual;47
36739;30/04/2013;3;6;71;Actual;68
36740;30/04/2013;3;6;72;Actual;406
36741;30/04/2013;3;6;73;Actual;355
36742;30/04/2013;3;6;74;Actual;244
36743;30/04/2013;3;6;76;Actual;1979
36744;30/04/2013;3;6;77;Actual;869
36745;30/04/2013;3;6;78;Actual;274
36746;30/04/2013;3;6;80;Actual;1103
36747;30/04/2013;3;6;81;Actual;683
36748;30/04/2013;3;6;82;Actual;69
36749;30/04/2013;3;6;83;Actual;242
36750;30/04/2013;3;6;84;Actual;210
36751;30/04/2013;3;6;85;Actual;193
36752;30/04/2013;3;6;87;Actual;945
36753;30/04/2013;3;6;89;Actual;273
36754;30/04/2013;3;6;90;Actual;420
36755;30/04/2013;3;6;91;Actual;-336
36756;30/04/2013;3;6;92;Actual;560
36757;30/04/2013;3;6;94;Actual;1737
36758;30/04/2013;3;6;51;Actual;270952
36759;30/04/2013;5;6;52;Actual;29356
36760;30/04/2013;5;6;53;Actual;9785
36761;30/04/2013;5;6;54;Actual;11
36762;30/04/2013;5;6;56;Actual;129640
36763;30/04/2013;5;6;57;Actual;7339
36764;30/04/2013;5;6;60;Actual;49639
36765;30/04/2013;5;6;61;Actual;5603
36766;30/04/2013;5;6;62;Actual;4074
36767;30/04/2013;5;6;63;Actual;8807
36768;30/04/2013;5;6;65;Actual;723
36769;30/04/2013;5;6;66;Actual;657
36770;30/04/2013;5;6;67;Actual;327
36771;30/04/2013;5;6;68;Actual;248
36772;30/04/2013;5;6;69;Actual;72
36773;30/04/2013;5;6;71;Actual;103
36774;30/04/2013;5;6;72;Actual;880
36775;30/04/2013;5;6;73;Actual;450
36776;30/04/2013;5;6;74;Actual;378
36777;30/04/2013;5;6;76;Actual;4138
36778;30/04/2013;5;6;77;Actual;917
36779;30/04/2013;5;6;78;Actual;266
36780;30/04/2013;5;6;80;Actual;1081
36781;30/04/2013;5;6;81;Actual;669
36782;30/04/2013;5;6;82;Actual;68
36783;30/04/2013;5;6;83;Actual;241
36784;30/04/2013;5;6;84;Actual;212
36785;30/04/2013;5;6;85;Actual;193
36786;30/04/2013;5;6;87;Actual;891
36787;30/04/2013;5;6;89;Actual;229
36788;30/04/2013;5;6;90;Actual;353
36789;30/04/2013;5;6;91;Actual;-282
36790;30/04/2013;5;6;92;Actual;470
36791;30/04/2013;5;6;94;Actual;39205
36792;30/04/2013;5;6;51;Actual;489268
36793;30/04/2013;4;6;52;Actual;8954
36794;30/04/2013;4;6;53;Actual;13431
36795;30/04/2013;4;6;54;Actual;36
36796;30/04/2013;4;6;56;Actual;117994
36797;30/04/2013;4;6;57;Actual;13431
36798;30/04/2013;4;6;60;Actual;56810
36799;30/04/2013;4;6;61;Actual;6412
36800;30/04/2013;4;6;62;Actual;5246
36801;30/04/2013;4;6;63;Actual;17908
36802;30/04/2013;4;6;65;Actual;962
36803;30/04/2013;4;6;66;Actual;875
36804;30/04/2013;4;6;67;Actual;442
36805;30/04/2013;4;6;68;Actual;325
36806;30/04/2013;4;6;69;Actual;96
36807;30/04/2013;4;6;71;Actual;152
36808;30/04/2013;4;6;72;Actual;447
36809;30/04/2013;4;6;73;Actual;591
36810;30/04/2013;4;6;74;Actual;439
36811;30/04/2013;4;6;76;Actual;4400
36812;30/04/2013;4;6;77;Actual;1216
36813;30/04/2013;4;6;78;Actual;344
36814;30/04/2013;4;6;80;Actual;1405
36815;30/04/2013;4;6;81;Actual;870
36816;30/04/2013;4;6;82;Actual;89
36817;30/04/2013;4;6;83;Actual;310
36818;30/04/2013;4;6;84;Actual;273
36819;30/04/2013;4;6;85;Actual;248
36820;30/04/2013;4;6;87;Actual;1170
36821;30/04/2013;4;6;89;Actual;267
36822;30/04/2013;4;6;90;Actual;409
36823;30/04/2013;4;6;91;Actual;-327
36824;30/04/2013;4;6;92;Actual;546
36825;30/04/2013;4;6;94;Actual;32063
36826;30/04/2013;4;6;51;Actual;447709
36827;30/04/2013;6;6;52;Actual;16712
36828;30/04/2013;6;6;53;Actual;8356
36829;30/04/2013;6;6;54;Actual;10
36830;30/04/2013;6;6;56;Actual;97870
36831;30/04/2013;6;6;57;Actual;12534
36832;30/04/2013;6;6;60;Actual;17728
36833;30/04/2013;6;6;61;Actual;1819
36834;30/04/2013;6;6;62;Actual;1455
36835;30/04/2013;6;6;63;Actual;5362
36836;30/04/2013;6;6;65;Actual;297
36837;30/04/2013;6;6;66;Actual;270
36838;30/04/2013;6;6;67;Actual;136
36839;30/04/2013;6;6;68;Actual;102
36840;30/04/2013;6;6;69;Actual;30
36841;30/04/2013;6;6;71;Actual;44
36842;30/04/2013;6;6;72;Actual;214
36843;30/04/2013;6;6;73;Actual;187
36844;30/04/2013;6;6;74;Actual;157
36845;30/04/2013;6;6;76;Actual;1091
36846;30/04/2013;6;6;77;Actual;389
36847;30/04/2013;6;6;78;Actual;109
36848;30/04/2013;6;6;80;Actual;418
36849;30/04/2013;6;6;81;Actual;259
36850;30/04/2013;6;6;82;Actual;25
36851;30/04/2013;6;6;83;Actual;90
36852;30/04/2013;6;6;84;Actual;75
36853;30/04/2013;6;6;85;Actual;71
36854;30/04/2013;6;6;87;Actual;382
36855;30/04/2013;6;6;89;Actual;190
36856;30/04/2013;6;6;90;Actual;293
36857;30/04/2013;6;6;91;Actual;-234
36858;30/04/2013;6;6;92;Actual;391
36859;30/04/2013;6;6;51;Actual;278547
36860;30/04/2013;11;6;52;Actual;41097,27
36861;30/04/2013;11;6;53;Actual;24657,6
36862;30/04/2013;11;6;54;Actual;3963,6
36863;30/04/2013;11;6;56;Actual;176779,58
36864;30/04/2013;11;6;57;Actual;36986,55
36865;30/04/2013;11;6;60;Actual;24313,98
36866;30/04/2013;11;6;61;Actual;1996,54
36867;30/04/2013;11;6;62;Actual;1747,6
36868;30/04/2013;11;6;63;Actual;32055,61
36869;30/04/2013;11;6;65;Actual;360,34
36870;30/04/2013;11;6;66;Actual;327,36
36871;30/04/2013;11;6;67;Actual;168,85
36872;30/04/2013;11;6;68;Actual;123,1
36873;30/04/2013;11;6;69;Actual;36,93
36874;30/04/2013;11;6;71;Actual;52,89
36875;30/04/2013;11;6;72;Actual;641,2
36876;30/04/2013;11;6;73;Actual;234,81
36877;30/04/2013;11;6;74;Actual;289,06
36878;30/04/2013;11;6;76;Actual;5364,69
36879;30/04/2013;11;6;77;Actual;517,79
36880;30/04/2013;11;6;78;Actual;153,95
36881;30/04/2013;11;6;80;Actual;585,88
36882;30/04/2013;11;6;81;Actual;362,47
36883;30/04/2013;11;6;82;Actual;36,93
36884;30/04/2013;11;6;83;Actual;126,29
36885;30/04/2013;11;6;84;Actual;107,14
36886;30/04/2013;11;6;85;Actual;101,82
36887;30/04/2013;11;6;87;Actual;524,17
36888;30/04/2013;11;6;89;Actual;133,74
36889;30/04/2013;11;6;90;Actual;206,08
36890;30/04/2013;11;6;91;Actual;-163,07
36891;30/04/2013;11;6;92;Actual;274,17
36892;30/04/2013;11;6;94;Actual;64025,36
36893;30/04/2013;11;6;51;Actual;821935,22
36894;30/04/2013;12;6;52;Actual;16519,15
36895;30/04/2013;12;6;53;Actual;4720
36896;30/04/2013;12;6;54;Actual;685,88
36897;30/04/2013;12;6;56;Actual;61026,36
36898;30/04/2013;12;6;57;Actual;14160,6
36899;30/04/2013;12;6;60;Actual;36800,38
36900;30/04/2013;12;6;61;Actual;3398,69
36901;30/04/2013;12;6;62;Actual;3398,69
36902;30/04/2013;12;6;63;Actual;4720
36903;30/04/2013;12;6;65;Actual;673,11
36904;30/04/2013;12;6;66;Actual;612,47
36905;30/04/2013;12;6;67;Actual;307,15
36906;30/04/2013;12;6;68;Actual;230,55
36907;30/04/2013;12;6;69;Actual;67,78
36908;30/04/2013;12;6;71;Actual;99,7
36909;30/04/2013;12;6;72;Actual;708,22
36910;30/04/2013;12;6;73;Actual;409,28
36911;30/04/2013;12;6;74;Actual;457,15
36912;30/04/2013;12;6;76;Actual;2452,93
36913;30/04/2013;12;6;77;Actual;812,48
36914;30/04/2013;12;6;78;Actual;226,3
36915;30/04/2013;12;6;80;Actual;866,73
36916;30/04/2013;12;6;81;Actual;536,94
36917;30/04/2013;12;6;82;Actual;53,95
36918;30/04/2013;12;6;83;Actual;188
36919;30/04/2013;12;6;84;Actual;162,46
36920;30/04/2013;12;6;85;Actual;150,76
36921;30/04/2013;12;6;87;Actual;766,73
36922;30/04/2013;12;6;89;Actual;158,21
36923;30/04/2013;12;6;90;Actual;243,32
36924;30/04/2013;12;6;91;Actual;-192,85
36925;30/04/2013;12;6;92;Actual;324,17
36926;30/04/2013;12;6;94;Actual;16893,63
36927;30/04/2013;12;6;51;Actual;236001,97
36928;30/04/2013;13;6;52;Actual;10473,38
36929;30/04/2013;13;6;53;Actual;13090,97
36930;30/04/2013;13;6;56;Actual;84465,98
36931;30/04/2013;13;6;57;Actual;15710,32
36932;30/04/2013;13;6;60;Actual;29698,3
36933;30/04/2013;13;6;61;Actual;3657,46
36934;30/04/2013;13;6;62;Actual;3046,92
36935;30/04/2013;13;6;63;Actual;5236,44
36936;30/04/2013;13;6;65;Actual;625,82
36937;30/04/2013;13;6;66;Actual;567,93
36938;30/04/2013;13;6;67;Actual;281,96
36939;30/04/2013;13;6;68;Actual;211,78
36940;30/04/2013;13;6;69;Actual;64,41
36941;30/04/2013;13;6;71;Actual;92,48
36942;30/04/2013;13;6;72;Actual;524,07
36943;30/04/2013;13;6;73;Actual;366,17
36944;30/04/2013;13;6;74;Actual;780,21
36945;30/04/2013;13;6;76;Actual;2690,78
36946;30/04/2013;13;6;77;Actual;696
36947;30/04/2013;13;6;78;Actual;199,5
36948;30/04/2013;13;6;80;Actual;722,32
36949;30/04/2013;13;6;81;Actual;446,87
36950;30/04/2013;13;6;82;Actual;45,11
36951;30/04/2013;13;6;83;Actual;159,15
36952;30/04/2013;13;6;84;Actual;136,34
36953;30/04/2013;13;6;85;Actual;127,57
36954;30/04/2013;13;6;87;Actual;632,84
36955;30/04/2013;13;6;89;Actual;132,83
36956;30/04/2013;13;6;90;Actual;204,76
36957;30/04/2013;13;6;91;Actual;-161,9
36958;30/04/2013;13;6;92;Actual;273,19
36959;30/04/2013;13;6;51;Actual;261820,17
36960;30/04/2013;13;6;52;Budget;13566,57
36961;30/04/2013;13;6;53;Budget;17842,63
36962;30/04/2013;13;6;56;Budget;86457,58
36963;30/04/2013;13;6;57;Budget;22036,04
36964;30/04/2013;13;6;60;Budget;16306,95
36965;30/04/2013;13;6;61;Budget;3033,72
36966;30/04/2013;13;6;62;Budget;3085,49
36967;30/04/2013;13;6;63;Budget;6502,72
36968;30/04/2013;13;6;65;Budget;491,77
36969;30/04/2013;13;6;66;Budget;368,51
36970;30/04/2013;13;6;67;Budget;231,36
36971;30/04/2013;13;6;68;Budget;184,33
36972;30/04/2013;13;6;69;Budget;64,23
36973;30/04/2013;13;6;71;Budget;59,77
36974;30/04/2013;13;6;72;Budget;398,45
36975;30/04/2013;13;6;73;Budget;459,97
36976;30/04/2013;13;6;74;Budget;1002,93
36977;30/04/2013;13;6;76;Budget;3093,46
36978;30/04/2013;13;6;77;Budget;727,24
36979;30/04/2013;13;6;78;Budget;172,4
36980;30/04/2013;13;6;80;Budget;969,69
36981;30/04/2013;13;6;81;Budget;446,65
36982;30/04/2013;13;6;82;Budget;27,24
36983;30/04/2013;13;6;83;Budget;223,52
36984;30/04/2013;13;6;84;Budget;93,13
36985;30/04/2013;13;6;85;Budget;67,67
36986;30/04/2013;13;6;87;Budget;619,68
36987;30/04/2013;13;6;89;Budget;119,3
36988;30/04/2013;13;6;90;Budget;218,43
36989;30/04/2013;13;6;91;Budget;-227,4
36990;30/04/2013;13;6;92;Budget;238,8
36991;30/04/2013;13;6;51;Budget;190327,3
36992;30/04/2013;12;6;52;Budget;22482,88
36993;30/04/2013;12;6;53;Budget;3940,33
36994;30/04/2013;12;6;54;Budget;592,24
36995;30/04/2013;12;6;56;Budget;39744,85
36996;30/04/2013;12;6;57;Budget;17131,61
36997;30/04/2013;12;6;60;Budget;19699,12
36998;30/04/2013;12;6;61;Budget;5105,14
36999;30/04/2013;12;6;62;Budget;4537,91
37000;30/04/2013;12;6;63;Budget;4237,89
37001;30/04/2013;12;6;65;Budget;889,98
37002;30/04/2013;12;6;66;Budget;820,29
37003;30/04/2013;12;6;67;Budget;174,33
37004;30/04/2013;12;6;68;Budget;269,36
37005;30/04/2013;12;6;69;Budget;63,05
37006;30/04/2013;12;6;71;Budget;143,48
37007;30/04/2013;12;6;72;Budget;382,67
37008;30/04/2013;12;6;73;Budget;428,13
37009;30/04/2013;12;6;74;Budget;603,62
37010;30/04/2013;12;6;76;Budget;1649,62
37011;30/04/2013;12;6;77;Budget;438,23
37012;30/04/2013;12;6;78;Budget;324,34
37013;30/04/2013;12;6;80;Budget;747,53
37014;30/04/2013;12;6;81;Budget;589,83
37015;30/04/2013;12;6;82;Budget;79,65
37016;30/04/2013;12;6;83;Budget;181,18
37017;30/04/2013;12;6;84;Budget;229,85
37018;30/04/2013;12;6;85;Budget;161,69
37019;30/04/2013;12;6;87;Budget;623,46
37020;30/04/2013;12;6;89;Budget;88,31
37021;30/04/2013;12;6;90;Budget;349,78
37022;30/04/2013;12;6;91;Budget;-224,72
37023;30/04/2013;12;6;92;Budget;286,2
37024;30/04/2013;12;6;94;Budget;22558,81
37025;30/04/2013;12;6;51;Budget;304894,95
37026;30/04/2013;11;6;52;Budget;49237,47
37027;30/04/2013;11;6;53;Budget;26456,43
37028;30/04/2013;11;6;54;Budget;4967,48
37029;30/04/2013;11;6;56;Budget;228682,97
37030;30/04/2013;11;6;57;Budget;44570,55
37031;30/04/2013;11;6;60;Budget;33895,68
37032;30/04/2013;11;6;61;Budget;3011,36
37033;30/04/2013;11;6;62;Budget;1734,82
37034;30/04/2013;11;6;63;Budget;42085,16
37035;30/04/2013;11;6;65;Budget;401,25
37036;30/04/2013;11;6;66;Budget;209,92
37037;30/04/2013;11;6;67;Budget;226,79
37038;30/04/2013;11;6;68;Budget;182,71
37039;30/04/2013;11;6;69;Budget;45,59
37040;30/04/2013;11;6;71;Budget;69,32
37041;30/04/2013;11;6;72;Budget;612
37042;30/04/2013;11;6;73;Budget;151,75
37043;30/04/2013;11;6;74;Budget;346
37044;30/04/2013;11;6;76;Budget;5354,99
37045;30/04/2013;11;6;77;Budget;466,21
37046;30/04/2013;11;6;78;Budget;87,79
37047;30/04/2013;11;6;80;Budget;875,6
37048;30/04/2013;11;6;81;Budget;329,03
37049;30/04/2013;11;6;82;Budget;45,79
37050;30/04/2013;11;6;83;Budget;146,29
37051;30/04/2013;11;6;84;Budget;106,69
37052;30/04/2013;11;6;85;Budget;111,8
37053;30/04/2013;11;6;87;Budget;503,38
37054;30/04/2013;11;6;89;Budget;140,57
37055;30/04/2013;11;6;90;Budget;123,13
37056;30/04/2013;11;6;91;Budget;-162,02
37057;30/04/2013;11;6;92;Budget;370,81
37058;30/04/2013;11;6;94;Budget;47805,81
37059;30/04/2013;11;6;51;Budget;1018619,66
37060;30/04/2013;6;6;52;Budget;11543,09
37061;30/04/2013;6;6;53;Budget;5255,38
37062;30/04/2013;6;6;54;Budget;14,43
37063;30/04/2013;6;6;56;Budget;62264,33
37064;30/04/2013;6;6;57;Budget;15911,07
37065;30/04/2013;6;6;60;Budget;17592,63
37066;30/04/2013;6;6;61;Budget;2294,12
37067;30/04/2013;6;6;62;Budget;926,5
37068;30/04/2013;6;6;63;Budget;5171,94
37069;30/04/2013;6;6;65;Budget;427,08
37070;30/04/2013;6;6;66;Budget;207,18
37071;30/04/2013;6;6;67;Budget;136,5
37072;30/04/2013;6;6;68;Budget;128,09
37073;30/04/2013;6;6;69;Budget;34,8
37074;30/04/2013;6;6;71;Budget;23,42
37075;30/04/2013;6;6;72;Budget;322,21
37076;30/04/2013;6;6;73;Budget;196,48
37077;30/04/2013;6;6;74;Budget;172,56
37078;30/04/2013;6;6;76;Budget;1239,87
37079;30/04/2013;6;6;77;Budget;577,52
37080;30/04/2013;6;6;78;Budget;73,44
37081;30/04/2013;6;6;80;Budget;634
37082;30/04/2013;6;6;81;Budget;385,29
37083;30/04/2013;6;6;82;Budget;28,68
37084;30/04/2013;6;6;83;Budget;100,87
37085;30/04/2013;6;6;84;Budget;50,07
37086;30/04/2013;6;6;85;Budget;61,69
37087;30/04/2013;6;6;87;Budget;287,73
37088;30/04/2013;6;6;89;Budget;142,16
37089;30/04/2013;6;6;90;Budget;419,42
37090;30/04/2013;6;6;91;Budget;-147,12
37091;30/04/2013;6;6;92;Budget;423,8
37092;30/04/2013;6;6;51;Budget;156752,23
37093;30/04/2013;4;6;52;Budget;5033,16
37094;30/04/2013;4;6;53;Budget;16930,87
37095;30/04/2013;4;6;54;Budget;22,02
37096;30/04/2013;4;6;56;Budget;175557,67
37097;30/04/2013;4;6;57;Budget;9995,41
37098;30/04/2013;4;6;60;Budget;57889,7
37099;30/04/2013;4;6;61;Budget;5397,45
37100;30/04/2013;4;6;62;Budget;3672,61
37101;30/04/2013;4;6;63;Budget;26937,96
37102;30/04/2013;4;6;65;Budget;670,73
37103;30/04/2013;4;6;66;Budget;1232,2
37104;30/04/2013;4;6;67;Budget;434,92
37105;30/04/2013;4;6;68;Budget;309,09
37106;30/04/2013;4;6;69;Budget;115,89
37107;30/04/2013;4;6;71;Budget;173,68
37108;30/04/2013;4;6;72;Budget;395,21
37109;30/04/2013;4;6;73;Budget;448,36
37110;30/04/2013;4;6;74;Budget;375,47
37111;30/04/2013;4;6;76;Budget;6315,81
37112;30/04/2013;4;6;77;Budget;1248,53
37113;30/04/2013;4;6;78;Budget;219,74
37114;30/04/2013;4;6;80;Budget;1907,3
37115;30/04/2013;4;6;81;Budget;1229,6
37116;30/04/2013;4;6;82;Budget;70,34
37117;30/04/2013;4;6;83;Budget;448,25
37118;30/04/2013;4;6;84;Budget;174,42
37119;30/04/2013;4;6;85;Budget;194,42
37120;30/04/2013;4;6;87;Budget;1369,72
37121;30/04/2013;4;6;89;Budget;379,37
37122;30/04/2013;4;6;90;Budget;568,24
37123;30/04/2013;4;6;91;Budget;-221,25
37124;30/04/2013;4;6;92;Budget;834,39
37125;30/04/2013;4;6;94;Budget;38439,3
37126;30/04/2013;4;6;51;Budget;483259,41
37127;30/04/2013;5;6;52;Budget;32125,9
37128;30/04/2013;5;6;53;Budget;6916,31
37129;30/04/2013;5;6;54;Budget;11,06
37130;30/04/2013;5;6;56;Budget;92708,05
37131;30/04/2013;5;6;57;Budget;7026,12
37132;30/04/2013;5;6;60;Budget;55842,13
37133;30/04/2013;5;6;61;Budget;7684,37
37134;30/04/2013;5;6;62;Budget;4111,75
37135;30/04/2013;5;6;63;Budget;7664,64
37136;30/04/2013;5;6;65;Budget;872,14
37137;30/04/2013;5;6;66;Budget;691,79
37138;30/04/2013;5;6;67;Budget;407,19
37139;30/04/2013;5;6;68;Budget;368,85
37140;30/04/2013;5;6;69;Budget;82,64
37141;30/04/2013;5;6;71;Budget;122,86
37142;30/04/2013;5;6;72;Budget;679,1
37143;30/04/2013;5;6;73;Budget;276,53
37144;30/04/2013;5;6;74;Budget;237,1
37145;30/04/2013;5;6;76;Budget;2268,41
37146;30/04/2013;5;6;77;Budget;1368,99
37147;30/04/2013;5;6;78;Budget;177,52
37148;30/04/2013;5;6;80;Budget;1489,65
37149;30/04/2013;5;6;81;Budget;531,14
37150;30/04/2013;5;6;82;Budget;65,69
37151;30/04/2013;5;6;83;Budget;194,47
37152;30/04/2013;5;6;84;Budget;215,28
37153;30/04/2013;5;6;85;Budget;288,59
37154;30/04/2013;5;6;87;Budget;1215,04
37155;30/04/2013;5;6;89;Budget;346,19
37156;30/04/2013;5;6;90;Budget;253,62
37157;30/04/2013;5;6;91;Budget;-398,42
37158;30/04/2013;5;6;92;Budget;559,25
37159;30/04/2013;5;6;94;Budget;52489,76
37160;30/04/2013;5;6;51;Budget;548006,3
37161;30/04/2013;3;6;52;Budget;4875,37
37162;30/04/2013;3;6;53;Budget;22587,49
37163;30/04/2013;3;6;54;Budget;278,13
37164;30/04/2013;3;6;56;Budget;112091,34
37165;30/04/2013;3;6;57;Budget;13146,77
37166;30/04/2013;3;6;60;Budget;41974,1
37167;30/04/2013;3;6;61;Budget;4886,21
37168;30/04/2013;3;6;62;Budget;3320,07
37169;30/04/2013;3;6;63;Budget;7468,37
37170;30/04/2013;3;6;65;Budget;317,94
37171;30/04/2013;3;6;66;Budget;308,82
37172;30/04/2013;3;6;67;Budget;157,85
37173;30/04/2013;3;6;68;Budget;153,57
37174;30/04/2013;3;6;69;Budget;33,85
37175;30/04/2013;3;6;71;Budget;78,86
37176;30/04/2013;3;6;72;Budget;433,45
37177;30/04/2013;3;6;73;Budget;228,67
37178;30/04/2013;3;6;74;Budget;175,63
37179;30/04/2013;3;6;76;Budget;2844,75
37180;30/04/2013;3;6;77;Budget;618,17
37181;30/04/2013;3;6;78;Budget;335,25
37182;30/04/2013;3;6;80;Budget;1566,32
37183;30/04/2013;3;6;81;Budget;634,31
37184;30/04/2013;3;6;82;Budget;47,04
37185;30/04/2013;3;6;83;Budget;341,19
37186;30/04/2013;3;6;84;Budget;189,01
37187;30/04/2013;3;6;85;Budget;200,63
37188;30/04/2013;3;6;87;Budget;1027,62
37189;30/04/2013;3;6;89;Budget;310,69
37190;30/04/2013;3;6;90;Budget;382,79
37191;30/04/2013;3;6;91;Budget;-254,38
37192;30/04/2013;3;6;92;Budget;683,89
37193;30/04/2013;3;6;94;Budget;1554,77
37194;30/04/2013;3;6;51;Budget;365088,29
37195;30/04/2013;7;6;52;Budget;61853,25
37196;30/04/2013;7;6;53;Budget;23109,01
37197;30/04/2013;7;6;54;Budget;3270,4
37198;30/04/2013;7;6;56;Budget;188225,02
37199;30/04/2013;7;6;57;Budget;21873,76
37200;30/04/2013;7;6;60;Budget;42740,14
37201;30/04/2013;7;6;61;Budget;3134,89
37202;30/04/2013;7;6;62;Budget;3619,58
37203;30/04/2013;7;6;63;Budget;45364,11
37204;30/04/2013;7;6;65;Budget;316,77
37205;30/04/2013;7;6;66;Budget;452,25
37206;30/04/2013;7;6;67;Budget;258,82
37207;30/04/2013;7;6;68;Budget;183,91
37208;30/04/2013;7;6;69;Budget;82,92
37209;30/04/2013;7;6;71;Budget;130,54
37210;30/04/2013;7;6;72;Budget;2229,72
37211;30/04/2013;7;6;73;Budget;419,6
37212;30/04/2013;7;6;74;Budget;222,21
37213;30/04/2013;7;6;76;Budget;9277,41
37214;30/04/2013;7;6;77;Budget;899,66
37215;30/04/2013;7;6;78;Budget;468,52
37216;30/04/2013;7;6;80;Budget;1128,4
37217;30/04/2013;7;6;81;Budget;481,31
37218;30/04/2013;7;6;82;Budget;105,04
37219;30/04/2013;7;6;83;Budget;270,33
37220;30/04/2013;7;6;84;Budget;215,91
37221;30/04/2013;7;6;85;Budget;335,44
37222;30/04/2013;7;6;87;Budget;1404,05
37223;30/04/2013;7;6;89;Budget;339,89
37224;30/04/2013;7;6;90;Budget;274,37
37225;30/04/2013;7;6;91;Budget;-347,38
37226;30/04/2013;7;6;92;Budget;426,52
37227;30/04/2013;7;6;94;Budget;62575,52
37228;30/04/2013;7;6;51;Budget;912566,42
37229;30/04/2013;8;6;52;Budget;87399,57
37230;30/04/2013;8;6;53;Budget;18739,58
37231;30/04/2013;8;6;54;Budget;1429,16
37232;30/04/2013;8;6;56;Budget;347668,41
37233;30/04/2013;8;6;57;Budget;14670,23
37234;30/04/2013;8;6;60;Budget;53175,18
37235;30/04/2013;8;6;61;Budget;3256,23
37236;30/04/2013;8;6;62;Budget;7550,93
37237;30/04/2013;8;6;63;Budget;22562,29
37238;30/04/2013;8;6;65;Budget;969,66
37239;30/04/2013;8;6;66;Budget;1043,57
37240;30/04/2013;8;6;67;Budget;299,71
37241;30/04/2013;8;6;68;Budget;407,3
37242;30/04/2013;8;6;69;Budget;84,72
37243;30/04/2013;8;6;71;Budget;197,13
37244;30/04/2013;8;6;72;Budget;3186,1
37245;30/04/2013;8;6;73;Budget;533,58
37246;30/04/2013;8;6;74;Budget;785,92
37247;30/04/2013;8;6;76;Budget;7385,49
37248;30/04/2013;8;6;77;Budget;1528,08
37249;30/04/2013;8;6;78;Budget;411,37
