SalesDetailsKey;SalesHeaderKey;SalesOrderNumber;ProductKey;ProductSubcategoryKey;OrderQuantity;UnitPrice;ExtendedAmount
2635;2052;SO44518;344;17;5;2039,994;10199,97
2636;2052;SO44518;345;17;5;2039,994;10199,97
2637;2052;SO44518;350;17;5;2024,994;10124,97
2638;2052;SO44518;351;17;5;2024,994;10124,97
3780;2544;SO44772;310;17;5;2146,962;10734,81
3299;2611;SO44569;345;17;5;2039,994;10199,97
2817;2718;SO44530;349;17;5;2024,994;10124,97
2800;2685;SO44528;345;17;5;2039,994;10199,97
3802;938;SO44773;319;17;5;874,794;4373,97
3819;150;SO44776;344;17;5;2039,994;10199,97
3833;150;SO44776;347;17;5;2039,994;10199,97
3834;150;SO44776;346;17;5;2039,994;10199,97
3849;79;SO44777;346;17;5;2039,994;10199,97
3871;3024;SO44778;315;17;5;874,794;4373,97
3964;47;SO44787;351;17;5;2024,994;10124,97
3967;1821;SO44788;346;17;5;2039,994;10199,97
3976;1821;SO44788;345;17;5;2039,994;10199,97
3977;1821;SO44788;349;17;5;2024,994;10124,97
4035;506;SO44795;351;17;5;2024,994;10124,97
4036;506;SO44795;349;17;5;2024,994;10124,97
4045;1887;SO44796;315;17;5;874,794;4373,97
4062;3076;SO44797;317;17;5;874,794;4373,97
4063;3076;SO44797;315;17;5;874,794;4373,97
4064;3076;SO44797;342;17;5;419,4589;2097,2945
4100;2045;SO44799;349;17;5;2024,994;10124,97
4130;2357;SO44801;316;17;5;874,794;4373,97
4131;2357;SO44801;315;17;5;874,794;4373,97
4170;1313;SO45039;315;17;5;874,794;4373,97
4171;1313;SO45039;317;17;5;874,794;4373,97
4179;1814;SO45042;350;17;5;2024,994;10124,97
4266;2855;SO45053;342;17;5;419,4589;2097,2945
4271;1350;SO45054;319;17;5;874,794;4373,97
4339;535;SO45059;310;17;5;2146,962;10734,81
4361;2064;SO45061;346;17;5;2039,994;10199,97
4367;2064;SO45061;347;17;5;2039,994;10199,97
4368;2064;SO45061;350;17;5;2024,994;10124,97
4396;3067;SO45063;315;17;5;874,794;4373,97
4448;3098;SO45069;317;17;5;874,794;4373,97
4545;2176;SO45270;319;17;5;874,794;4373,97
4567;1596;SO45274;350;17;5;2024,994;10124,97
4574;2393;SO45275;342;17;5;419,4589;2097,2945
4614;1174;SO45278;317;17;5;874,794;4373,97
4838;2103;SO45300;350;17;5;2024,994;10124,97
4953;2528;SO45308;346;17;5;2039,994;10199,97
4954;2528;SO45308;350;17;5;2024,994;10124,97
5063;375;SO45317;314;17;5;2146,962;10734,81
5102;504;SO45321;350;17;5;2024,994;10124,97
5172;300;SO45328;346;17;5;2039,994;10199,97
5173;2153;SO45329;347;17;5;2039,994;10199,97
5191;2153;SO45329;351;17;5;2024,994;10124,97
5301;1858;SO45338;318;17;5;874,794;4373,97
5302;1858;SO45338;313;17;5;2146,962;10734,81
5303;1858;SO45338;315;17;5;874,794;4373,97
5322;437;SO45339;316;17;5;874,794;4373,97
5333;395;SO45341;347;17;5;2039,994;10199,97
5342;1507;SO45342;347;17;5;2039,994;10199,97
5458;792;SO45522;318;17;5;874,794;4373,97
5652;1683;SO45542;349;17;5;2024,994;10124,97
5653;1683;SO45542;350;17;5;2024,994;10124,97
5688;2710;SO45547;344;17;5;2039,994;10199,97
5713;1512;SO45549;316;17;5;874,794;4373,97
5742;2614;SO45550;312;17;5;2146,962;10734,81
5767;1324;SO45553;344;17;5;2039,994;10199,97
5775;1324;SO45553;349;17;5;2024,994;10124,97
5779;2;SO45554;348;17;5;2024,994;10124,97
5838;2760;SO45557;310;17;5;2146,962;10734,81
5925;4;SO45568;315;17;5;874,794;4373,97
5931;1847;SO45570;349;17;5;2024,994;10124,97
5953;416;SO45571;344;17;5;2039,994;10199,97
5954;416;SO45571;346;17;5;2039,994;10199,97
5955;416;SO45571;349;17;5;2024,994;10124,97
5967;1998;SO45574;348;17;5;2024,994;10124,97
6063;1080;SO45780;345;17;5;2039,994;10199,97
6086;1093;SO45781;342;17;5;419,4589;2097,2945
6136;1155;SO45786;314;17;5;2146,962;10734,81
6350;2213;SO45801;349;17;5;2024,994;10124,97
6388;1639;SO45804;348;17;5;2024,994;10124,97
6496;290;SO45813;319;17;5;874,794;4373,97
6754;3008;SO46043;319;17;5;874,794;4373,97
6808;2054;SO46045;316;17;5;874,794;4373,97
6819;2095;SO46047;349;17;5;2024,994;10124,97
6880;1509;SO46051;350;17;5;2024,994;10124,97
6896;1755;SO46053;349;17;5;2024,994;10124,97
6946;2225;SO46056;345;17;5;2039,994;10199,97
6955;2225;SO46056;346;17;5;2039,994;10199,97
6994;132;SO46057;317;17;5;874,794;4373,97
7128;2492;SO46067;347;17;5;2039,994;10199,97
7129;2492;SO46067;348;17;5;2024,994;10124,97
7197;998;SO46072;344;17;5;2039,994;10199,97
7277;252;SO46082;350;17;5;2024,994;10124,97
7278;252;SO46082;349;17;5;2024,994;10124,97
7324;1035;SO46086;319;17;5;874,794;4373,97
7325;1035;SO46086;316;17;5;874,794;4373,97
7379;433;SO46089;348;17;5;2024,994;10124,97
7380;433;SO46089;349;17;5;2024,994;10124,97
7396;2051;SO46090;347;17;5;2039,994;10199,97
7397;2051;SO46090;346;17;5;2039,994;10199,97
7448;278;SO46094;347;17;5;2039,994;10199,97
7457;278;SO46094;350;17;5;2024,994;10124,97
7490;1568;SO46098;344;17;5;2039,994;10199,97
7508;2127;SO46099;342;17;5;419,4589;2097,2945
7579;250;SO46103;349;17;5;2024,994;10124,97
7580;250;SO46103;350;17;5;2024,994;10124,97
7601;1709;SO46105;314;17;5;2146,962;10734,81
7602;1709;SO46105;318;17;5;874,794;4373,97
7655;2596;SO46325;342;17;5;419,4589;2097,2945
7712;1668;SO46327;348;17;5;843,7475;4218,7375
7720;1044;SO46330;344;17;5;849,9975;4249,9875
7854;259;SO46341;315;17;5;874,794;4373,97
7875;660;SO46342;344;17;5;849,9975;4249,9875
7966;1651;SO46348;351;17;5;843,7475;4218,7375
8181;326;SO46364;350;17;5;843,7475;4218,7375
8261;493;SO46370;344;17;5;849,9975;4249,9875
8262;493;SO46370;351;17;5;843,7475;4218,7375
8276;1768;SO46372;349;17;5;843,7475;4218,7375
8296;522;SO46374;344;17;5;849,9975;4249,9875
8335;296;SO46380;346;17;5;849,9975;4249,9875
8336;296;SO46380;351;17;5;843,7475;4218,7375
8368;2329;SO46383;346;17;5;849,9975;4249,9875
8369;2329;SO46383;350;17;5;843,7475;4218,7375
8404;2878;SO46385;317;17;5;874,794;4373,97
8452;2151;SO46387;315;17;5;874,794;4373,97
8539;1194;SO46607;377;17;5;1308,9375;6544,6875
8863;2964;SO46620;370;17;5;1466,01;7330,05
9536;3173;SO46652;375;17;5;1308,9375;6544,6875
9894;2985;SO46666;377;17;5;1308,9375;6544,6875
11029;615;SO46970;371;17;5;1308,9375;6544,6875
11510;120;SO46992;377;17;5;1308,9375;6544,6875
11656;2276;SO46996;375;17;5;1308,9375;6544,6875
11893;857;SO47008;370;17;5;1466,01;7330,05
12108;215;SO47018;379;17;5;1308,9375;6544,6875
12405;1492;SO47033;371;17;5;1308,9375;6544,6875
12895;2957;SO47055;375;17;5;1308,9375;6544,6875
13335;72;SO47355;377;17;5;1308,9375;6544,6875
13969;3271;SO47391;375;17;5;1308,9375;6544,6875
13970;3271;SO47391;377;17;5;1308,9375;6544,6875
14030;2830;SO47395;377;17;5;1308,9375;6544,6875
15351;596;SO47658;375;17;5;1308,9375;6544,6875
15670;3000;SO47675;375;17;5;1308,9375;6544,6875
16408;2509;SO47716;375;17;5;1308,9375;6544,6875
16800;2187;SO47965;379;17;5;1308,9375;6544,6875
16932;968;SO47973;375;17;5;1308,9375;6544,6875
17169;797;SO47988;379;17;5;1308,9375;6544,6875
17226;365;SO47990;375;17;5;1308,9375;6544,6875
17351;582;SO47994;377;17;5;1308,9375;6544,6875
17554;3180;SO48005;370;17;5;1466,01;7330,05
18119;3424;SO48035;370;17;5;1466,01;7330,05
18292;294;SO48048;377;17;5;1308,9375;6544,6875
18306;294;SO48048;371;17;5;1308,9375;6544,6875
18678;2518;SO48065;370;17;5;1466,01;7330,05
19238;1066;SO48296;377;17;5;1308,9375;6544,6875
19660;2452;SO48325;379;17;5;1308,9375;6544,6875
20035;2676;SO48349;371;17;5;1308,9375;6544,6875
20709;2019;SO48393;377;17;5;1308,9375;6544,6875
20886;2636;SO48735;375;17;5;1308,9375;6544,6875
20888;2636;SO48735;370;17;5;1466,01;7330,05
20937;606;SO48740;377;17;5;1308,9375;6544,6875
20938;606;SO48740;379;17;5;1308,9375;6544,6875
21740;2862;SO48788;379;17;5;1308,9375;6544,6875
21872;1148;SO49052;377;17;5;1308,9375;6544,6875
22061;3491;SO49065;377;17;5;1308,9375;6544,6875
22186;206;SO49076;371;17;5;1308,9375;6544,6875
22188;206;SO49076;370;17;5;1466,01;7330,05
22467;39;SO49099;371;17;5;1308,9375;6544,6875
22718;2656;SO49116;379;17;5;1308,9375;6544,6875
22903;263;SO49127;370;17;5;1466,01;7330,05
23144;2485;SO49147;375;17;5;1308,9375;6544,6875
23344;337;SO49160;371;17;5;1308,9375;6544,6875
23345;337;SO49160;377;17;5;1308,9375;6544,6875
23368;1678;SO49161;370;17;5;1466,01;7330,05
23588;2594;SO49465;379;17;5;1308,9375;6544,6875
24027;843;SO49496;371;17;5;1308,9375;6544,6875
24186;2506;SO49502;370;17;5;1466,01;7330,05
24295;3435;SO49510;379;17;5;1308,9375;6544,6875
25116;2679;SO49837;375;17;5;1308,9375;6544,6875
25117;2679;SO49837;371;17;5;1308,9375;6544,6875
25172;237;SO49841;379;17;5;1308,9375;6544,6875
25469;1057;SO49856;370;17;5;1466,01;7330,05
25868;324;SO49884;370;17;5;1466,01;7330,05
25929;2967;SO49888;377;17;5;1308,9375;6544,6875
26440;327;SO50208;377;17;5;1308,9375;6544,6875
26441;327;SO50208;371;17;5;1308,9375;6544,6875
26759;3206;SO50222;377;17;5;1308,9375;6544,6875
27777;65;SO50289;370;17;5;1466,01;7330,05
28075;2453;SO50304;377;17;5;1308,9375;6544,6875
28297;181;SO50313;377;17;5;1308,9375;6544,6875
28877;3287;SO50681;375;17;5;1308,9375;6544,6875
28955;2834;SO50683;375;17;5;1308,9375;6544,6875
29063;853;SO50689;377;17;5;1308,9375;6544,6875
29105;853;SO50689;371;17;5;1308,9375;6544,6875
29190;954;SO50694;370;17;5;1466,01;7330,05
29564;3405;SO50722;379;17;5;1308,9375;6544,6875
29659;2178;SO50726;375;17;5;1308,9375;6544,6875
29661;2178;SO50726;370;17;5;1466,01;7330,05
30152;2123;SO51081;353;17;5;1391,994;6959,97
30281;2943;SO51088;353;17;5;1391,994;6959,97
30282;2943;SO51088;361;17;5;1376,994;6884,97
30324;1677;SO51089;587;17;5;461,694;2308,47
30325;1677;SO51089;359;17;5;1376,994;6884,97
30326;1677;SO51089;353;17;5;1391,994;6959,97
30327;1677;SO51089;599;17;5;323,994;1619,97
30369;67;SO51090;363;17;5;1376,994;6884,97
30500;1243;SO51096;378;17;5;1466,01;7330,05
30544;1249;SO51100;363;17;5;1376,994;6884,97
30746;545;SO51106;585;17;5;334,0575;1670,2875
31280;80;SO51126;566;17;5;334,0575;1670,2875
31281;80;SO51126;568;17;5;334,0575;1670,2875
31410;168;SO51131;566;17;5;334,0575;1670,2875
31523;2092;SO51137;359;17;5;1376,994;6884,97
31606;2494;SO51140;584;17;5;323,994;1619,97
31720;1697;SO51146;564;17;5;953,628;4768,14
31813;1489;SO51148;568;17;5;334,0575;1670,2875
31814;1489;SO51148;569;17;5;334,0575;1670,2875
31894;2524;SO51151;374;17;5;1466,01;7330,05
32137;852;SO51160;359;17;5;1376,994;6884,97
32138;852;SO51160;361;17;5;1376,994;6884,97
32140;852;SO51160;599;17;5;323,994;1619,97
32246;3586;SO51169;568;17;5;334,0575;1670,2875
32643;3740;SO51710;568;17;5;334,0575;1670,2875
32779;125;SO51714;372;17;5;1466,01;7330,05
33451;373;SO51745;584;17;5;323,994;1619,97
33719;2142;SO51760;564;17;5;953,628;4768,14
33766;3545;SO51761;566;17;5;334,0575;1670,2875
33900;957;SO51766;359;17;5;1376,994;6884,97
34113;3213;SO51774;359;17;5;1376,994;6884,97
34402;1670;SO51789;577;17;5;728,91;3644,55
34443;3068;SO51790;359;17;5;1376,994;6884,97
34803;1095;SO51818;361;17;5;1376,994;6884,97
34804;1095;SO51818;363;17;5;1376,994;6884,97
34881;2476;SO51822;598;17;5;323,994;1619,97
34936;3437;SO51823;565;17;5;334,0575;1670,2875
34994;2053;SO51824;597;17;5;323,994;1619,97
35064;1563;SO51826;572;17;5;334,0575;1670,2875
35387;3565;SO51837;565;17;5;334,0575;1670,2875
35517;235;SO51842;584;17;5;323,994;1619,97
35524;1014;SO51843;359;17;5;1376,994;6884,97
35683;974;SO51850;560;17;5;728,91;3644,55
35830;428;SO51856;599;17;5;323,994;1619,97
35855;3248;SO51857;560;17;5;728,91;3644,55
35856;3248;SO51857;585;17;5;334,0575;1670,2875
35857;3248;SO51857;567;17;5;334,0575;1670,2875
35858;3248;SO51857;564;17;5;953,628;4768,14
35908;3170;SO51858;586;17;5;334,0575;1670,2875
36193;3461;SO53455;361;17;5;1376,994;6884,97
36442;1263;SO53464;378;17;5;1466,01;7330,05
36657;2513;SO53471;374;17;5;1466,01;7330,05
36946;2480;SO53480;353;17;5;1391,994;6959,97
37024;1113;SO53484;361;17;5;1376,994;6884,97
37098;3683;SO53485;567;17;5;334,0575;1670,2875
37099;3683;SO53485;564;17;5;953,628;4768,14
37170;1450;SO53493;359;17;5;1376,994;6884,97
37289;1495;SO53500;579;17;5;728,91;3644,55
37290;1495;SO53500;560;17;5;728,91;3644,55
37418;2899;SO53506;378;17;5;1466,01;7330,05
37473;1205;SO53508;586;17;5;334,0575;1670,2875
37527;793;SO53510;353;17;5;1391,994;6959,97
37528;793;SO53510;363;17;5;1376,994;6884,97
37560;3467;SO53512;353;17;5;1391,994;6959,97
37607;760;SO53513;560;17;5;728,91;3644,55
37662;1480;SO53514;560;17;5;728,91;3644,55
37707;1628;SO53518;597;17;5;323,994;1619,97
37739;1628;SO53518;363;17;5;1376,994;6884,97
37818;2106;SO53524;560;17;5;728,91;3644,55
37949;867;SO53527;597;17;5;323,994;1619,97
37950;867;SO53527;596;17;5;323,994;1619,97
37991;2029;SO53530;374;17;5;1466,01;7330,05
38167;1097;SO53535;568;17;5;334,0575;1670,2875
38168;1097;SO53535;566;17;5;334,0575;1670,2875
38563;2837;SO53560;570;17;5;334,0575;1670,2875
38564;2837;SO53560;571;17;5;334,0575;1670,2875
38632;2599;SO53561;363;17;5;1376,994;6884,97
38633;2599;SO53561;361;17;5;1376,994;6884,97
38670;3381;SO53562;584;17;5;323,994;1619,97
38714;2067;SO53563;604;17;5;323,994;1619,97
38977;1527;SO53571;569;17;5;334,0575;1670,2875
39124;3357;SO53577;567;17;5;334,0575;1670,2875
39125;3357;SO53577;566;17;5;334,0575;1670,2875
39159;340;SO53580;587;17;5;461,694;2308,47
39236;323;SO53583;353;17;5;1391,994;6959,97
39547;1471;SO53613;359;17;5;1376,994;6884,97
39708;49;SO53616;374;17;5;1466,01;7330,05
39841;379;SO55233;584;17;5;323,994;1619,97
39844;379;SO55233;380;17;5;1466,01;7330,05
39845;379;SO55233;372;17;5;1466,01;7330,05
39974;2829;SO55239;589;17;5;461,694;2308,47
40133;2905;SO55248;374;17;5;1466,01;7330,05
40183;184;SO55249;363;17;5;1376,994;6884,97
40227;266;SO55251;361;17;5;1376,994;6884,97
40348;3572;SO55254;577;17;5;728,91;3644,55
40349;3572;SO55254;566;17;5;445,41;2227,05
40422;2461;SO55257;604;17;5;323,994;1619,97
40469;2040;SO55260;361;17;5;1376,994;6884,97
40550;43;SO55264;584;17;5;323,994;1619,97
40721;1117;SO55275;361;17;5;1376,994;6884,97
40883;50;SO55282;586;17;5;445,41;2227,05
40951;1032;SO55287;353;17;5;1391,994;6959,97
40955;1032;SO55287;589;17;5;461,694;2308,47
41101;768;SO55297;363;17;5;1376,994;6884,97
41307;3546;SO55305;380;17;5;1466,01;7330,05
41325;3728;SO55307;560;17;5;728,91;3644,55
41347;3562;SO55309;565;17;5;445,41;2227,05
41667;3583;SO57012;579;17;5;728,91;3644,55
41958;1582;SO57030;361;17;5;1376,994;6884,97
42028;96;SO57034;374;17;5;1466,01;7330,05
42238;1762;SO57045;560;17;5;728,91;3644,55
42338;3192;SO57051;374;17;5;1466,01;7330,05
42730;3199;SO57068;353;17;5;1391,994;6959,97
42781;2309;SO57074;560;17;5;728,91;3644,55
42837;1190;SO57079;359;17;5;1376,994;6884,97
43001;3169;SO57086;361;17;5;1376,994;6884,97
43022;3169;SO57086;597;17;5;323,994;1619,97
43144;895;SO57093;372;17;5;1466,01;7330,05
43179;1049;SO57097;380;17;5;1466,01;7330,05
43323;1508;SO57105;589;17;5;461,694;2308,47
43479;2560;SO57121;604;17;5;323,994;1619,97
43480;2560;SO57121;374;17;5;1466,01;7330,05
43590;3739;SO57127;572;17;5;445,41;2227,05
43649;1717;SO57130;569;17;5;445,41;2227,05
43706;3577;SO57132;568;17;5;445,41;2227,05
43734;448;SO57134;380;17;5;1466,01;7330,05
43909;3209;SO57143;564;17;5;1430,442;7152,21
43982;92;SO57144;587;17;5;461,694;2308,47
44022;281;SO57145;353;17;5;1391,994;6959,97
44071;3285;SO57150;579;17;5;728,91;3644,55
44211;1661;SO57160;372;17;5;1466,01;7330,05
44303;196;SO57168;378;17;5;1466,01;7330,05
44417;3432;SO57185;579;17;5;728,91;3644,55
44471;2601;SO57186;589;17;5;461,694;2308,47
44472;2601;SO57186;600;17;5;323,994;1619,97
44691;3417;SO58908;569;17;5;445,41;2227,05
44824;949;SO58914;584;17;5;323,994;1619,97
45063;2537;SO58921;604;17;5;323,994;1619,97
45297;846;SO58930;363;17;5;1376,994;6884,97
45369;3716;SO58931;585;17;5;111,3525;556,7625
45429;3719;SO58934;569;17;5;111,3525;556,7625
45619;1345;SO58949;359;17;5;1376,994;6884,97
45734;1302;SO58956;564;17;5;1430,442;7152,21
45839;3428;SO58959;600;17;5;323,994;1619,97
45907;1637;SO58962;578;17;5;728,91;3644,55
45908;1637;SO58962;579;17;5;728,91;3644,55
45973;1545;SO58963;363;17;5;1376,994;6884,97
46068;2049;SO58971;570;17;5;445,41;2227,05
46112;939;SO58972;600;17;5;323,994;1619,97
46113;939;SO58972;361;17;5;1376,994;6884,97
46367;560;SO58984;568;17;5;445,41;2227,05
46466;443;SO58995;374;17;5;1466,01;7330,05
46489;2515;SO58996;378;17;5;1466,01;7330,05
46529;3444;SO59008;564;17;5;1430,442;7152,21
46585;1521;SO59010;361;17;5;1376,994;6884,97
47004;389;SO59029;589;17;5;461,694;2308,47
47132;3591;SO59044;578;17;5;728,91;3644,55
47206;2548;SO59058;361;17;5;1376,994;6884,97
47260;3394;SO59063;380;17;5;1466,01;7330,05
47602;2086;SO61173;600;17;5;323,994;1619,97
47733;1701;SO61182;600;17;5;323,994;1619,97
47734;1701;SO61182;359;17;5;1376,994;6884,97
47772;75;SO61184;579;17;5;728,91;3644,55
47773;75;SO61184;570;17;5;445,41;2227,05
47774;75;SO61184;565;17;5;445,41;2227,05
47919;492;SO61193;372;17;5;1466,01;7330,05
48014;557;SO61200;572;17;5;445,41;2227,05
48024;557;SO61200;565;17;5;445,41;2227,05
48089;3009;SO61209;361;17;5;1376,994;6884,97
48258;179;SO61218;353;17;5;1391,994;6959,97
48313;1191;SO61222;596;17;5;323,994;1619,97
48502;2114;SO61230;353;17;5;1391,994;6959,97
48516;1357;SO61232;586;17;5;445,41;2227,05
48742;1482;SO61244;560;17;5;728,91;3644,55
48743;1482;SO61244;579;17;5;728,91;3644,55
48744;1482;SO61244;565;17;5;445,41;2227,05
48745;1482;SO61244;566;17;5;445,41;2227,05
49061;1494;SO63131;598;17;5;323,994;1619,97
49129;1460;SO63133;560;17;5;728,91;3644,55
49160;984;SO63136;372;17;5;1466,01;7330,05
49304;1740;SO63149;359;17;5;1376,994;6884,97
49533;3561;SO63171;572;17;5;445,41;2227,05
49536;3561;SO63171;564;17;5;1430,442;7152,21
49568;3414;SO63173;604;17;5;323,994;1619,97
49629;804;SO63177;579;17;5;728,91;3644,55
49630;804;SO63177;586;17;5;445,41;2227,05
49732;2034;SO63181;584;17;5;323,994;1619,97
49888;144;SO63201;380;17;5;1466,01;7330,05
49917;1686;SO63202;598;17;5;323,994;1619,97
49944;3183;SO63204;577;17;5;728,91;3644,55
50112;3185;SO63216;361;17;5;1376,994;6884,97
50205;3223;SO63223;584;17;5;323,994;1619,97
50251;1595;SO63224;584;17;5;323,994;1619,97
50254;1595;SO63224;372;17;5;1466,01;7330,05
50398;3360;SO63241;564;17;5;1430,442;7152,21
50540;101;SO63252;353;17;5;1391,994;6959,97
50833;3232;SO63282;579;17;5;728,91;3644,55
50888;3308;SO63284;579;17;5;728,91;3644,55
50889;3308;SO63284;572;17;5;445,41;2227,05
50890;3308;SO63284;586;17;5;445,41;2227,05
50996;2490;SO63291;363;17;5;1376,994;6884,97
51068;3492;SO65154;598;17;5;323,994;1619,97
51071;2666;SO65155;587;17;5;461,694;2308,47
51093;2666;SO65155;599;17;5;323,994;1619,97
51166;3399;SO65158;564;17;5;1430,442;7152,21
51197;1685;SO65159;359;17;5;1376,994;6884,97
51410;1012;SO65173;380;17;5;1466,01;7330,05
51490;363;SO65176;586;17;5;445,41;2227,05
51511;3419;SO65177;584;17;5;323,994;1619,97
51545;2478;SO65178;374;17;5;1466,01;7330,05
51732;2644;SO65195;363;17;5;1376,994;6884,97
51775;1724;SO65199;585;17;5;445,41;2227,05
51776;1724;SO65199;586;17;5;445,41;2227,05
51777;1724;SO65199;566;17;5;445,41;2227,05
51830;3607;SO65201;566;17;5;445,41;2227,05
51831;3607;SO65201;570;17;5;445,41;2227,05
51895;757;SO65206;600;17;5;323,994;1619,97
52095;2491;SO65221;597;17;5;323,994;1619,97
52120;3421;SO65224;363;17;5;1376,994;6884,97
52182;3555;SO65228;359;17;5;1376,994;6884,97
52183;3555;SO65228;353;17;5;1391,994;6959,97
52212;204;SO65232;359;17;5;1376,994;6884,97
52254;1699;SO65234;578;17;5;728,91;3644,55
52255;1699;SO65234;577;17;5;728,91;3644,55
52256;1699;SO65234;564;17;5;1430,442;7152,21
52329;3015;SO65237;374;17;5;1466,01;7330,05
52432;1062;SO65243;569;17;5;445,41;2227,05
52504;1997;SO65248;604;17;5;323,994;1619,97
52507;1997;SO65248;380;17;5;1466,01;7330,05
52573;3282;SO65253;374;17;5;1466,01;7330,05
52587;1567;SO65255;564;17;5;1430,442;7152,21
52633;2939;SO65257;568;17;5;445,41;2227,05
52634;2939;SO65257;567;17;5;445,41;2227,05
52756;614;SO65269;359;17;5;1376,994;6884,97
52782;3395;SO65271;604;17;5;323,994;1619,97
52783;3395;SO65271;378;17;5;1466,01;7330,05
52905;3480;SO65282;578;17;5;728,91;3644,55
52906;3480;SO65282;577;17;5;728,91;3644,55
52907;3480;SO65282;585;17;5;445,41;2227,05
52908;3480;SO65282;586;17;5;445,41;2227,05
52996;394;SO65303;361;17;5;1376,994;6884,97
53189;3401;SO65319;359;17;5;1376,994;6884,97
53246;1991;SO67260;587;17;5;461,694;2308,47
53366;1636;SO67266;361;17;5;1376,994;6884,97
53447;1038;SO67270;374;17;5;1466,01;7330,05
53644;3187;SO67276;587;17;5;461,694;2308,47
53787;2514;SO67280;374;17;5;1466,01;7330,05
53788;2514;SO67280;380;17;5;1466,01;7330,05
53789;2514;SO67280;372;17;5;1466,01;7330,05
53900;165;SO67287;584;17;5;323,994;1619,97
53905;165;SO67287;378;17;5;1466,01;7330,05
53906;165;SO67287;374;17;5;1466,01;7330,05
53907;165;SO67287;380;17;5;1466,01;7330,05
53960;3418;SO67289;359;17;5;1376,994;6884,97
54103;767;SO67295;361;17;5;1376,994;6884,97
54142;1691;SO67297;596;17;5;323,994;1619,97
54169;98;SO67298;579;17;5;728,91;3644,55
54170;98;SO67298;564;17;5;1430,442;7152,21
54267;15;SO67305;564;17;5;1430,442;7152,21
54374;2848;SO67314;353;17;5;1391,994;6959,97
54422;809;SO67316;599;17;5;323,994;1619,97
54423;809;SO67316;353;17;5;1391,994;6959,97
54542;1481;SO67322;578;17;5;728,91;3644,55
54547;1481;SO67322;560;17;5;728,91;3644,55
54706;3603;SO67329;569;17;5;445,41;2227,05
54896;1860;SO67346;586;17;5;445,41;2227,05
55028;2575;SO69393;359;17;5;1376,994;6884,97
55380;190;SO69412;378;17;5;1466,01;7330,05
55381;190;SO69412;374;17;5;1466,01;7330,05
55433;2694;SO69414;569;17;5;445,41;2227,05
55537;1765;SO69421;565;17;5;445,41;2227,05
55719;3264;SO69433;579;17;5;728,91;3644,55
55720;3264;SO69433;564;17;5;1430,442;7152,21
55789;3171;SO69437;353;17;5;1391,994;6959,97
55839;432;SO69441;372;17;5;1466,01;7330,05
55840;432;SO69441;378;17;5;1466,01;7330,05
55957;3563;SO69444;361;17;5;1376,994;6884,97
56061;3672;SO69449;564;17;5;1430,442;7152,21
56103;2287;SO69451;564;17;5;1430,442;7152,21
56133;3587;SO69454;577;17;5;728,91;3644,55
56134;3587;SO69454;568;17;5;445,41;2227,05
56192;3378;SO69456;589;17;5;461,694;2308,47
56254;3411;SO69461;604;17;5;323,994;1619,97
56302;3267;SO69464;359;17;5;1376,994;6884,97
56373;2133;SO69465;584;17;5;323,994;1619,97
56462;1703;SO69471;596;17;5;323,994;1619,97
56464;1703;SO69471;353;17;5;1391,994;6959,97
56793;2520;SO69503;584;17;5;323,994;1619,97
56870;1530;SO69508;380;17;5;1466,01;7330,05
57254;33;SO69528;363;17;5;1376,994;6884,97
57274;3317;SO69531;567;17;5;445,41;2227,05
57275;3317;SO69531;569;17;5;445,41;2227,05
57276;3317;SO69531;566;17;5;445,41;2227,05
57427;398;SO69536;363;17;5;1376,994;6884,97
57786;2561;SO69561;353;17;5;1391,994;6959,97
57789;2561;SO69561;589;17;5;461,694;2308,47
57822;3458;SO69563;586;17;5;445,41;2227,05
57900;2530;SO71779;363;17;5;1376,994;6884,97
57933;3473;SO71780;361;17;5;1376,994;6884,97
58063;3377;SO71784;570;17;5;445,41;2227,05
58325;364;SO71796;565;17;5;445,41;2227,05
58599;3676;SO71805;586;17;5;371,175;1855,875
58777;1520;SO71818;572;17;5;445,41;2227,05
58837;3278;SO71820;374;17;5;1466,01;7330,05
58968;3589;SO71826;353;17;5;1391,994;6959,97
59108;3363;SO71832;363;17;5;1376,994;6884,97
59152;1581;SO71833;564;17;5;1430,442;7152,21
59186;1534;SO71835;586;17;5;445,41;2227,05
59187;1534;SO71835;565;17;5;445,41;2227,05
59239;1469;SO71836;363;17;5;1376,994;6884,97
59297;1992;SO71839;560;17;5;728,91;3644,55
59439;61;SO71845;361;17;5;1376,994;6884,97
59464;1197;SO71847;568;17;5;445,41;2227,05
59972;1600;SO71886;353;17;5;1391,994;6959,97
60100;1782;SO71893;579;17;5;728,91;3644,55
60143;2865;SO71894;560;17;5;728,91;3644,55
60222;3460;SO71898;579;17;5;728,91;3644,55
60223;3460;SO71898;578;17;5;728,91;3644,55
60224;3460;SO71898;572;17;5;445,41;2227,05
60313;1784;SO71904;569;17;5;445,41;2227,05
60422;3551;SO71918;571;17;5;445,41;2227,05
60544;3398;SO71936;599;17;5;323,994;1619,97
60545;3398;SO71936;363;17;5;1376,994;6884,97
60756;2137;SO71948;584;17;5;323,994;1619,97
60762;2137;SO71948;374;17;5;1466,01;7330,05
60843;128;SO71952;363;17;5;1376,994;6884,97
8483;2061;SO46604;448;18;5;11,994;59,97
8602;929;SO46608;213;18;5;16,8221;84,1105
